feature,importance
era5_u10_daily_mean_mean_std_7d,0.6256774017296793
era5_u10_daily_mean_max,0.6065081293252301
era5_v10_daily_mean_mean_std_7d,0.5856508098086572
glofas_discharge_max_discharge_lag_2d,0.576917977481386
era5_sp_daily_mean_min_anomaly,0.5413414738597428
era5_e_daily_total_std,0.5390314856178474
era5_pev_daily_mean_min,0.5148716553704232
era5_swvl1_daily_mean_min,0.5066801289955248
era5_t2m_daily_mean_min,0.4967916451045397
era5_v10_daily_mean_std_std_14d,0.48185496706124503
era5_swvl2_daily_mean_mean,0.47812686117799263
era5_v10_daily_mean_max,0.45333987647496155
era5_pev_daily_mean_mean,0.4424374409084314
era5_pev_daily_mean_max,0.43109069336377875
era5_v10_daily_mean_min_std_7d,0.430248883005069
era5_swvl1_daily_mean_mean_soil_moisture_lag_7d,0.4271707763295435
era5_v10_daily_mean_mean,0.41655202492737553
era5_swvl1_daily_mean_min_soil_moisture_lag_3d,0.4150670293454449
era5_v10_daily_mean_mean_std_14d,0.40217842560000466
era5_sro_daily_total_mean_runoff_lag_7d,0.3980779149333659
era5_sp_daily_mean_std_anomaly,0.3954102936353545
era5_swvl2_daily_mean_max_soil_moisture_lag_7d,0.3776571870111756
era5_pev_daily_mean_std,0.35884127453444614
era5_sro_daily_total_mean,0.35786281035051387
glofas_discharge_max_discharge_lag_3d,0.34958291663070107
era5_swvl1_daily_mean_max,0.34093002590794025
era5_swvl1_daily_mean_std_soil_moisture_lag_3d,0.340782555418177
era5_swvl2_daily_mean_std,0.3326575264506275
era5_e_daily_total_std_trend_7d,0.32536011446779706
era5_sp_daily_mean_max_anomaly,0.3139808374923499
era5_u10_daily_mean_min,0.3004193605972766
era5_sro_daily_total_max_runoff_lag_1d,0.29684880394867735
era5_u10_daily_mean_std_std_7d,0.2892014270011934
era5_u10_daily_mean_mean_mean_14d,0.28647367595898887
era5_u10_daily_mean_std_mean_7d,0.2664354334025288
era5_swvl1_daily_mean_std_soil_moisture_lag_7d,0.26458125434861346
era5_swvl1_daily_mean_min_soil_moisture_lag_7d,0.25774032647233874
era5_swvl1_daily_mean_mean_soil_moisture_lag_3d,0.2570938296015385
era5_u10_daily_mean_mean_mean_7d,0.25280701991887183
era5_v10_daily_mean_max_std_14d,0.25254304161783836
era5_swvl2_daily_mean_min,0.2510107765471595
discharge_acceleration_1d,0.24727732176019063
era5_sro_daily_total_max_runoff_lag_7d,0.24527564146046316
era5_e_daily_total_max_trend_7d,0.24252253170059443
era5_swvl2_daily_mean_mean_soil_moisture_lag_1d,0.23075275250819322
era5_swvl2_daily_mean_max_soil_moisture_lag_3d,0.2243886729795166
era5_tp_daily_total_max,0.2139875066922793
era5_e_daily_total_max,0.20548316264635677
era5_e_daily_total_mean_trend_7d,0.2027809880041208
era5_tp_daily_total_mean,0.20135592350138923
rainfall_intensity,0.20135592350138923
rainfall_anomaly,0.2005017393999618
era5_u10_daily_mean_max_mean_7d,0.1982875475324195
era5_swvl1_daily_mean_max_soil_moisture_lag_7d,0.1948201263115546
era5_swvl1_daily_mean_mean_soil_moisture_lag_1d,0.18447762277682186
era5_v10_daily_mean_mean_mean_14d,0.18102461263065212
era5_e_daily_total_min,0.1794305185351436
era5_u10_daily_mean_min_mean_14d,0.17908979798135874
rainfall_total_14d,0.1747235140125572
rainfall_mean_14d,0.17472351401255476
era5_v10_daily_mean_min_std_14d,0.17098253785521175
era5_swvl2_daily_mean_min_soil_moisture_lag_1d,0.16526722057261026
era5_tp_daily_total_std,0.15262737102985593
era5_u10_daily_mean_mean,0.14757670620415098
era5_swvl1_daily_mean_min_soil_moisture_lag_1d,0.14236708288202768
era5_t2m_daily_mean_max,0.1400848068400651
era5_e_daily_total_mean,0.13495840517294677
rainfall_mean_3d,0.1328542729659906
rainfall_total_3d,0.13285427296598756
era5_swvl1_daily_mean_max_soil_moisture_lag_1d,0.13050626113269642
era5_sro_daily_total_max,0.12171793564672372
discharge_mean_14d,0.10432959660552257
era5_tp_daily_total_min,0.09108439805697663
day_of_year,0.07711690744797313
glofas_discharge_max_discharge_lag_7d,0.05436851755203289
era5_sro_daily_total_mean_runoff_lag_1d,0.05362487471717075
era5_u10_daily_mean_max_std_7d,0.03384875968903684
discharge_mean_7d,0.017838516964367276
era5_sro_daily_total_std_runoff_lag_1d,0.009572688606327326
era5_swvl2_daily_mean_min_soil_moisture_lag_3d,0.009222095098601384
era5_sro_daily_total_std,0.008405713788754331
era5_swvl2_daily_mean_min_soil_moisture_lag_7d,0.008113356399416096
era5_v10_daily_mean_min,0.006438281178556592
era5_sro_daily_total_std_runoff_lag_7d,0.00034424570423201485
terrain_slope_max,4.0663937909488393e-13
terrain_elevation_std,2.5414961193430245e-14
terrain_slope_std,2.5414961193430245e-14
terrain_elevation_mean,1.2707480596715123e-14
terrain_slope_mean,1.2707480596715123e-14
era5_sro_daily_total_min_runoff_lag_1d,0.0
era5_sro_daily_total_min_runoff_lag_3d,0.0
glofas_discharge_min,0.0
era5_sro_daily_total_min,0.0
era5_sro_daily_total_min_runoff_lag_7d,0.0
terrain_elevation_min,0.0
terrain_elevation_max,0.0
terrain_local_relief_p95_p05,0.0
