feature,importance
rainfall_mean_14d,0.21761677121875936
era5_sro_daily_total_max_runoff_lag_7d,0.20887441754148398
era5_pev_daily_mean_max,0.20483743563472712
era5_v10_daily_mean_min_std_14d,0.19560647095529957
era5_v10_daily_mean_std_mean_14d,0.19495598921897705
era5_u10_daily_mean_min_std_7d,0.19420679840053304
era5_u10_daily_mean_max_mean_14d,0.19300132981308876
rainfall_total_3d,0.18523966826691143
rainfall_mean_3d,0.18523966826691124
era5_swvl1_daily_mean_min_soil_moisture_lag_3d,0.18333637329389693
era5_pev_daily_mean_min,0.1826223620487682
discharge_acceleration_1d,0.1749214279786031
era5_swvl2_daily_mean_min_soil_moisture_lag_1d,0.16867518566166328
era5_sp_daily_mean_max,0.1658024276400537
era5_u10_daily_mean_mean,0.1640999542694681
era5_sro_daily_total_mean_runoff_lag_3d,0.16377366181159578
era5_swvl1_daily_mean_std_soil_moisture_lag_1d,0.16327562064936768
era5_v10_daily_mean_max_mean_14d,0.16309331351604592
era5_swvl2_daily_mean_std_soil_moisture_lag_1d,0.1572877879856352
era5_u10_daily_mean_max_std_7d,0.1541845060789025
era5_sro_daily_total_mean_runoff_lag_1d,0.15010534282006624
era5_u10_daily_mean_std_std_7d,0.14872887216434047
era5_swvl1_daily_mean_mean_soil_moisture_lag_7d,0.14743817164986944
era5_t2m_daily_mean_mean,0.14352859779256089
era5_swvl2_daily_mean_mean_soil_moisture_lag_7d,0.1380509769179146
era5_v10_daily_mean_std_mean_7d,0.13542182778102246
era5_v10_daily_mean_min_std_7d,0.13235474564349248
era5_swvl1_daily_mean_mean,0.11401545600974047
rainfall_mean_7d,0.11169812085718624
rainfall_total_7d,0.11169812085718554
era5_sp_daily_mean_min_anomaly,0.10809581016708336
is_monsoon,0.10443512412865594
era5_swvl2_daily_mean_min_soil_moisture_lag_3d,0.10437498176866605
era5_swvl1_daily_mean_min_soil_moisture_lag_1d,0.1042574936145788
era5_sro_daily_total_max_runoff_lag_1d,0.09940605129036302
era5_tp_daily_total_mean,0.08936955568832966
rainfall_intensity,0.08936955568832966
era5_swvl1_daily_mean_std_soil_moisture_lag_7d,0.08753717889711937
era5_pev_daily_mean_mean,0.07969179672719078
era5_v10_daily_mean_mean_mean_14d,0.07678961619660585
era5_u10_daily_mean_mean_mean_14d,0.06047425426292382
era5_e_daily_total_max_trend_7d,0.059413530052389085
era5_e_daily_total_std_trend_7d,0.05795287660783274
era5_tp_daily_total_max,0.05515480916509419
era5_swvl1_daily_mean_mean_soil_moisture_lag_1d,0.05254498185411489
era5_swvl2_daily_mean_std_soil_moisture_lag_3d,0.05214660235350633
era5_v10_daily_mean_mean,0.048483704171619575
era5_sro_daily_total_std_runoff_lag_1d,0.047289376198765554
era5_swvl2_daily_mean_max_soil_moisture_lag_1d,0.046295104900640316
era5_swvl2_daily_mean_std_soil_moisture_lag_7d,0.04499679218403614
era5_sro_daily_total_std,0.041277062565510246
era5_u10_daily_mean_min_mean_14d,0.04072364836205597
era5_sro_daily_total_std_runoff_lag_7d,0.040255662079810614
era5_v10_daily_mean_min_mean_14d,0.038106046965386636
era5_u10_daily_mean_std_mean_14d,0.033393582938628444
era5_sp_daily_mean_mean,0.028636745894693984
era5_u10_daily_mean_mean_mean_7d,0.025578094397483975
era5_v10_daily_mean_max_mean_7d,0.024337534371489736
era5_swvl1_daily_mean_max_soil_moisture_lag_7d,0.019612822136865334
discharge_mean_30d,0.0165046791474495
era5_e_daily_total_max,0.01487331773557239
era5_sro_daily_total_max,0.014180426822658696
era5_sp_daily_mean_std_anomaly,0.011728309675925135
era5_swvl1_daily_mean_mean_soil_moisture_lag_3d,0.010752608531818955
terrain_slope_max,5.491023023947964e-13
terrain_elevation_std,3.4318893899674774e-14
terrain_slope_std,3.4318893899674774e-14
terrain_elevation_mean,1.7159446949837387e-14
terrain_slope_mean,1.7159446949837387e-14
glofas_discharge_min,0.0
era5_sro_daily_total_min_runoff_lag_1d,0.0
era5_sro_daily_total_min_runoff_lag_7d,0.0
era5_sro_daily_total_min_runoff_lag_3d,0.0
era5_sro_daily_total_min,0.0
terrain_elevation_min,0.0
terrain_elevation_max,0.0
terrain_local_relief_p95_p05,0.0
