date,era5_tp_daily_total_mean,era5_tp_daily_total_min,era5_tp_daily_total_max,era5_tp_daily_total_std,era5_sro_daily_total_mean,era5_sro_daily_total_min,era5_sro_daily_total_max,era5_sro_daily_total_std,era5_t2m_daily_mean_mean,era5_t2m_daily_mean_min,era5_t2m_daily_mean_max,era5_t2m_daily_mean_std,era5_swvl1_daily_mean_mean,era5_swvl1_daily_mean_min,era5_swvl1_daily_mean_max,era5_swvl1_daily_mean_std,era5_swvl2_daily_mean_mean,era5_swvl2_daily_mean_min,era5_swvl2_daily_mean_max,era5_swvl2_daily_mean_std,glofas_discharge_mean,glofas_discharge_min,glofas_discharge_max,glofas_discharge_std,rainfall_total_3d,rainfall_total_7d,rainfall_total_14d,rainfall_total_30d,era5_tp_daily_total_mean_lag_1d,era5_tp_daily_total_min_lag_1d,era5_tp_daily_total_max_lag_1d,era5_tp_daily_total_std_lag_1d,era5_sro_daily_total_mean_lag_1d,era5_sro_daily_total_min_lag_1d,era5_sro_daily_total_max_lag_1d,era5_sro_daily_total_std_lag_1d,era5_t2m_daily_mean_mean_lag_1d,era5_t2m_daily_mean_min_lag_1d,era5_t2m_daily_mean_max_lag_1d,era5_t2m_daily_mean_std_lag_1d,era5_swvl1_daily_mean_mean_lag_1d,era5_swvl1_daily_mean_min_lag_1d,era5_swvl1_daily_mean_max_lag_1d,era5_swvl1_daily_mean_std_lag_1d,era5_swvl2_daily_mean_mean_lag_1d,era5_swvl2_daily_mean_min_lag_1d,era5_swvl2_daily_mean_max_lag_1d,era5_swvl2_daily_mean_std_lag_1d,glofas_discharge_mean_lag_1d,glofas_discharge_min_lag_1d,glofas_discharge_max_lag_1d,glofas_discharge_std_lag_1d,rainfall_total_3d_lag_1d,rainfall_total_7d_lag_1d,rainfall_total_14d_lag_1d,rainfall_total_30d_lag_1d,era5_tp_daily_total_mean_lag_2d,era5_tp_daily_total_min_lag_2d,era5_tp_daily_total_max_lag_2d,era5_tp_daily_total_std_lag_2d,era5_sro_daily_total_mean_lag_2d,era5_sro_daily_total_min_lag_2d,era5_sro_daily_total_max_lag_2d,era5_sro_daily_total_std_lag_2d,era5_t2m_daily_mean_mean_lag_2d,era5_t2m_daily_mean_min_lag_2d,era5_t2m_daily_mean_max_lag_2d,era5_t2m_daily_mean_std_lag_2d,era5_swvl1_daily_mean_mean_lag_2d,era5_swvl1_daily_mean_min_lag_2d,era5_swvl1_daily_mean_max_lag_2d,era5_swvl1_daily_mean_std_lag_2d,era5_swvl2_daily_mean_mean_lag_2d,era5_swvl2_daily_mean_min_lag_2d,era5_swvl2_daily_mean_max_lag_2d,era5_swvl2_daily_mean_std_lag_2d,glofas_discharge_mean_lag_2d,glofas_discharge_min_lag_2d,glofas_discharge_max_lag_2d,glofas_discharge_std_lag_2d,rainfall_total_3d_lag_2d,rainfall_total_7d_lag_2d,rainfall_total_14d_lag_2d,rainfall_total_30d_lag_2d,era5_tp_daily_total_mean_lag_3d,era5_tp_daily_total_min_lag_3d,era5_tp_daily_total_max_lag_3d,era5_tp_daily_total_std_lag_3d,era5_sro_daily_total_mean_lag_3d,era5_sro_daily_total_min_lag_3d,era5_sro_daily_total_max_lag_3d,era5_sro_daily_total_std_lag_3d,era5_t2m_daily_mean_mean_lag_3d,era5_t2m_daily_mean_min_lag_3d,era5_t2m_daily_mean_max_lag_3d,era5_t2m_daily_mean_std_lag_3d,era5_swvl1_daily_mean_mean_lag_3d,era5_swvl1_daily_mean_min_lag_3d,era5_swvl1_daily_mean_max_lag_3d,era5_swvl1_daily_mean_std_lag_3d,era5_swvl2_daily_mean_mean_lag_3d,era5_swvl2_daily_mean_min_lag_3d,era5_swvl2_daily_mean_max_lag_3d,era5_swvl2_daily_mean_std_lag_3d,glofas_discharge_mean_lag_3d,glofas_discharge_min_lag_3d,glofas_discharge_max_lag_3d,glofas_discharge_std_lag_3d,rainfall_total_3d_lag_3d,rainfall_total_7d_lag_3d,rainfall_total_14d_lag_3d,rainfall_total_30d_lag_3d,era5_tp_daily_total_mean_lag_7d,era5_tp_daily_total_min_lag_7d,era5_tp_daily_total_max_lag_7d,era5_tp_daily_total_std_lag_7d,era5_sro_daily_total_mean_lag_7d,era5_sro_daily_total_min_lag_7d,era5_sro_daily_total_max_lag_7d,era5_sro_daily_total_std_lag_7d,era5_t2m_daily_mean_mean_lag_7d,era5_t2m_daily_mean_min_lag_7d,era5_t2m_daily_mean_max_lag_7d,era5_t2m_daily_mean_std_lag_7d,era5_swvl1_daily_mean_mean_lag_7d,era5_swvl1_daily_mean_min_lag_7d,era5_swvl1_daily_mean_max_lag_7d,era5_swvl1_daily_mean_std_lag_7d,era5_swvl2_daily_mean_mean_lag_7d,era5_swvl2_daily_mean_min_lag_7d,era5_swvl2_daily_mean_max_lag_7d,era5_swvl2_daily_mean_std_lag_7d,glofas_discharge_mean_lag_7d,glofas_discharge_min_lag_7d,glofas_discharge_max_lag_7d,glofas_discharge_std_lag_7d,rainfall_total_3d_lag_7d,rainfall_total_7d_lag_7d,rainfall_total_14d_lag_7d,rainfall_total_30d_lag_7d,target_glofas_discharge_max_next_1d,label_discharge_next_1d_ge_q75,label_discharge_next_1d_ge_q90,label_discharge_next_1d_ge_q95
2020-06-14,0.005800194,0.0,0.38433075,0.029991455,1.39077505e-08,0.0,2.3841858e-06,1.4204036e-07,308.56555,302.7027,312.0567,2.1336014,0.0671254,0.0002706043,0.16635615,0.054275975,0.13309692,0.0017013646,0.19228174,0.036220685,70.58223,0.0,2713.1875,388.38657,0.08049806114286184,0.24995671305805445,0.9050846109166741,1.7719387942797766,0.043684907,0.0,2.6350021,0.24331957,1.569589e-07,0.0,8.583069e-06,9.2586515e-07,307.83087,302.71008,311.23337,1.9139928,0.06666501,0.00028522793,0.16348244,0.052868735,0.13242404,0.0017043557,0.1890982,0.03564732,68.2117,0.0,2643.4375,375.82764,0.09788672253489494,0.3188954461365938,1.0694291833788157,1.8956661093852745,0.03101296,0.0,1.8815994,0.16240163,1.0331472e-07,0.0,6.914139e-06,6.522588e-07,308.2096,302.90054,311.68823,2.0322359,0.064574815,0.0002739774,0.1554088,0.051004205,0.1317884,0.0017010194,0.18788682,0.035152312,66.131516,0.0,2627.5625,365.57422,0.07134013809263706,0.338457690551877,1.3802144099026918,2.108479866745256,0.023188855,0.0,0.66423416,0.07558654,2.9802322e-08,0.0,1.66893e-06,1.4070007e-07,308.07428,302.9409,311.6489,2.071432,0.06384552,0.00028465502,0.1522838,0.050156794,0.1321307,0.0017047777,0.18951882,0.035307083,63.526577,0.0,2618.2812,352.8566,0.08410612680017948,0.3708667252212763,1.4245496708899736,2.1331773828587757,0.07473893,0.0,1.5859604,0.18987639,5.033281e-07,0.0,3.0994415e-05,2.4435662e-06,306.9872,302.7452,310.38535,1.6108439,0.06637875,0.00027166167,0.16336904,0.051772032,0.13434553,0.0017162422,0.19688255,0.03655998,49.967426,0.0,2350.4375,281.10736,0.20140807330608368,0.6551278978586197,1.2561294643546717,2.062286268441312,2823.9062,0,0,0
2020-06-15,0.0007894304,0.0,0.04386902,0.0039708833,1.9868216e-09,0.0,4.7683716e-07,2.8027566e-08,309.3808,302.8137,313.33215,2.476743,0.06747415,0.00027189296,0.16991276,0.055017807,0.13379124,0.0016975772,0.19703807,0.036811456,73.5538,0.0,2823.9062,404.71378,0.050274531764443964,0.1653936183429323,0.7723530209041201,1.7621795268951246,0.005800194,0.0,0.38433075,0.029991455,1.39077505e-08,0.0,2.3841858e-06,1.4204036e-07,308.56555,302.7027,312.0567,2.1336014,0.0671254,0.0002706043,0.16635615,0.054275975,0.13309692,0.0017013646,0.19228174,0.036220685,70.58223,0.0,2713.1875,388.38657,0.08049806114286184,0.24995671305805445,0.9050846109166741,1.7719387942797766,0.043684907,0.0,2.6350021,0.24331957,1.569589e-07,0.0,8.583069e-06,9.2586515e-07,307.83087,302.71008,311.23337,1.9139928,0.06666501,0.00028522793,0.16348244,0.052868735,0.13242404,0.0017043557,0.1890982,0.03564732,68.2117,0.0,2643.4375,375.82764,0.09788672253489494,0.3188954461365938,1.0694291833788157,1.8956661093852745,0.03101296,0.0,1.8815994,0.16240163,1.0331472e-07,0.0,6.914139e-06,6.522588e-07,308.2096,302.90054,311.68823,2.0322359,0.064574815,0.0002739774,0.1554088,0.051004205,0.1317884,0.0017010194,0.18788682,0.035152312,66.131516,0.0,2627.5625,365.57422,0.07134013809263706,0.338457690551877,1.3802144099026918,2.108479866745256,0.085352525,0.0,1.4233589,0.2101344,9.1261336e-07,0.0,7.772446e-05,6.702209e-06,307.5622,302.8892,311.5641,1.9135456,0.06580438,0.00029623476,0.16206168,0.05124307,0.13383363,0.0017088443,0.19651079,0.036299292,53.27166,0.0,2469.3125,300.15027,0.22333860397338867,0.6069594025611877,1.3413720520129573,2.115935746101968,2930.5,0,0,0
2020-06-16,0.0006079674,0.0,0.02336502,0.0028346058,0.0,0.0,0.0,0.0,309.4443,303.07785,313.96423,2.5415773,0.065108605,0.0002460722,0.16164719,0.05313974,0.13265958,0.0016970745,0.19618751,0.03608132,76.627205,0.0,2930.5,421.58624,0.007197591883596033,0.12222263723379001,0.7295979461050592,1.5227542849479505,0.0007894304,0.0,0.04386902,0.0039708833,1.9868216e-09,0.0,4.7683716e-07,2.8027566e-08,309.3808,302.8137,313.33215,2.476743,0.06747415,0.00027189296,0.16991276,0.055017807,0.13379124,0.0016975772,0.19703807,0.036811456,73.5538,0.0,2823.9062,404.71378,0.050274531764443964,0.1653936183429323,0.7723530209041201,1.7621795268951246,0.005800194,0.0,0.38433075,0.029991455,1.39077505e-08,0.0,2.3841858e-06,1.4204036e-07,308.56555,302.7027,312.0567,2.1336014,0.0671254,0.0002706043,0.16635615,0.054275975,0.13309692,0.0017013646,0.19228174,0.036220685,70.58223,0.0,2713.1875,388.38657,0.08049806114286184,0.24995671305805445,0.9050846109166741,1.7719387942797766,0.043684907,0.0,2.6350021,0.24331957,1.569589e-07,0.0,8.583069e-06,9.2586515e-07,307.83087,302.71008,311.23337,1.9139928,0.06666501,0.00028522793,0.16348244,0.052868735,0.13242404,0.0017043557,0.1890982,0.03564732,68.2117,0.0,2643.4375,375.82764,0.09788672253489494,0.3188954461365938,1.0694291833788157,1.8956661093852745,0.04377895,0.0,0.8468628,0.12624232,4.6888988e-07,0.0,4.4822693e-05,3.458339e-06,308.0579,303.03146,312.22488,1.9513531,0.06440875,0.0002880354,0.15976717,0.050690725,0.13311681,0.0017083707,0.19450569,0.035885688,56.947334,0.0,2559.4062,319.99933,0.20387040078639984,0.6073753088712692,1.3851351059274748,2.1535780653230177,3048.0938,0,0,0
2020-06-17,0.0061776903,0.0,0.39482117,0.033725675,4.635917e-09,0.0,7.1525574e-07,4.5068692e-08,308.57343,303.1987,313.83987,2.340295,0.063957326,0.00022632226,0.15649603,0.05181192,0.13182174,0.0016950978,0.19377212,0.03551089,79.83195,0.0,3048.0938,439.17877,0.007575088122393936,0.11126200476428494,0.6205293926759623,1.5283902353130543,0.0006079674,0.0,0.02336502,0.0028346058,0.0,0.0,0.0,0.0,309.4443,303.07785,313.96423,2.5415773,0.065108605,0.0002460722,0.16164719,0.05313974,0.13265958,0.0016970745,0.19618751,0.03608132,76.627205,0.0,2930.5,421.58624,0.007197591883596033,0.12222263723379001,0.7295979461050592,1.5227542849479505,0.0007894304,0.0,0.04386902,0.0039708833,1.9868216e-09,0.0,4.7683716e-07,2.8027566e-08,309.3808,302.8137,313.33215,2.476743,0.06747415,0.00027189296,0.16991276,0.055017807,0.13379124,0.0016975772,0.19703807,0.036811456,73.5538,0.0,2823.9062,404.71378,0.050274531764443964,0.1653936183429323,0.7723530209041201,1.7621795268951246,0.005800194,0.0,0.38433075,0.029991455,1.39077505e-08,0.0,2.3841858e-06,1.4204036e-07,308.56555,302.7027,312.0567,2.1336014,0.0671254,0.0002706043,0.16635615,0.054275975,0.13309692,0.0017013646,0.19228174,0.036220685,70.58223,0.0,2713.1875,388.38657,0.08049806114286184,0.24995671305805445,0.9050846109166741,1.7719387942797766,0.017138323,0.0,0.4272461,0.05877878,4.9670536e-08,0.0,5.722046e-06,3.649213e-07,308.22083,303.0758,311.82547,2.0009625,0.063454725,0.0002740825,0.1548348,0.05014349,0.13242577,0.0017051385,0.19086581,0.035455663,60.444553,0.0,2604.3125,337.75424,0.14626979641616344,0.5092673879116774,1.4022734287427738,2.125962572159551,3171.1562,0,0,0
2020-06-18,0.008122127,0.0,0.5865097,0.03947931,9.801653e-08,0.0,2.2888184e-05,1.3453675e-06,308.60287,303.3655,313.38123,1.9890172,0.06302878,0.00023129256,0.15278612,0.050936475,0.13121442,0.0016901909,0.19107778,0.035066932,83.2224,0.0,3171.1562,457.78867,0.014907784294337034,0.09619527583708987,0.46706200105836615,1.5363918280509097,0.0061776903,0.0,0.39482117,0.033725675,4.635917e-09,0.0,7.1525574e-07,4.5068692e-08,308.57343,303.1987,313.83987,2.340295,0.063957326,0.00022632226,0.15649603,0.05181192,0.13182174,0.0016950978,0.19377212,0.03551089,79.83195,0.0,3048.0938,439.17877,0.007575088122393936,0.11126200476428494,0.6205293926759623,1.5283902353130543,0.0006079674,0.0,0.02336502,0.0028346058,0.0,0.0,0.0,0.0,309.4443,303.07785,313.96423,2.5415773,0.065108605,0.0002460722,0.16164719,0.05313974,0.13265958,0.0016970745,0.19618751,0.03608132,76.627205,0.0,2930.5,421.58624,0.007197591883596033,0.12222263723379001,0.7295979461050592,1.5227542849479505,0.0007894304,0.0,0.04386902,0.0039708833,1.9868216e-09,0.0,4.7683716e-07,2.8027566e-08,309.3808,302.8137,313.33215,2.476743,0.06747415,0.00027189296,0.16991276,0.055017807,0.13379124,0.0016975772,0.19703807,0.036811456,73.5538,0.0,2823.9062,404.71378,0.050274531764443964,0.1653936183429323,0.7723530209041201,1.7621795268951246,0.023188855,0.0,0.66423416,0.07558654,2.9802322e-08,0.0,1.66893e-06,1.4070007e-07,308.07428,302.9409,311.6489,2.071432,0.06384552,0.00028465502,0.1522838,0.050156794,0.1321307,0.0017047777,0.18951882,0.035307083,63.526577,0.0,2618.2812,352.8566,0.08410612680017948,0.3708667252212763,1.4245496708899736,2.1331773828587757,3285.6562,0,0,0
2020-06-19,0.028885735,0.0,0.5774498,0.08641361,6.6889655e-08,0.0,2.3841858e-06,3.0694017e-07,308.34363,303.25037,312.5475,1.853665,0.064558454,0.00030257288,0.15375258,0.051507514,0.1315626,0.0016916223,0.19067173,0.035178006,86.64618,0.0,3285.6562,476.48862,0.04318555211648345,0.0940680512576364,0.4325257418095134,1.5650153028127534,0.008122127,0.0,0.5865097,0.03947931,9.801653e-08,0.0,2.2888184e-05,1.3453675e-06,308.60287,303.3655,313.38123,1.9890172,0.06302878,0.00023129256,0.15278612,0.050936475,0.13121442,0.0016901909,0.19107778,0.035066932,83.2224,0.0,3171.1562,457.78867,0.014907784294337034,0.09619527583708987,0.46706200105836615,1.5363918280509097,0.0061776903,0.0,0.39482117,0.033725675,4.635917e-09,0.0,7.1525574e-07,4.5068692e-08,308.57343,303.1987,313.83987,2.340295,0.063957326,0.00022632226,0.15649603,0.05181192,0.13182174,0.0016950978,0.19377212,0.03551089,79.83195,0.0,3048.0938,439.17877,0.007575088122393936,0.11126200476428494,0.6205293926759623,1.5283902353130543,0.0006079674,0.0,0.02336502,0.0028346058,0.0,0.0,0.0,0.0,309.4443,303.07785,313.96423,2.5415773,0.065108605,0.0002460722,0.16164719,0.05313974,0.13265958,0.0016970745,0.19618751,0.03608132,76.627205,0.0,2930.5,421.58624,0.007197591883596033,0.12222263723379001,0.7295979461050592,1.5227542849479505,0.03101296,0.0,1.8815994,0.16240163,1.0331472e-07,0.0,6.914139e-06,6.522588e-07,308.2096,302.90054,311.68823,2.0322359,0.064574815,0.0002739774,0.1554088,0.051004205,0.1317884,0.0017010194,0.18788682,0.035152312,66.131516,0.0,2627.5625,365.57422,0.07134013809263706,0.338457690551877,1.3802144099026918,2.108479866745256,3391.75,0,0,0
2020-06-20,0.092347465,0.0,1.9640923,0.25008976,2.1060308e-07,0.0,1.001358e-05,9.1524134e-07,308.06967,303.12753,311.46817,1.7283376,0.06388329,0.00032601863,0.15295269,0.05047638,0.13114749,0.0016901862,0.1894356,0.03488861,90.052895,0.0,3391.75,495.02893,0.12935532722622156,0.14273060945561156,0.4616260555922054,1.649524095309971,0.028885735,0.0,0.5774498,0.08641361,6.6889655e-08,0.0,2.3841858e-06,3.0694017e-07,308.34363,303.25037,312.5475,1.853665,0.064558454,0.00030257288,0.15375258,0.051507514,0.1315626,0.0016916223,0.19067173,0.035178006,86.64618,0.0,3285.6562,476.48862,0.04318555211648345,0.0940680512576364,0.4325257418095134,1.5650153028127534,0.008122127,0.0,0.5865097,0.03947931,9.801653e-08,0.0,2.2888184e-05,1.3453675e-06,308.60287,303.3655,313.38123,1.9890172,0.06302878,0.00023129256,0.15278612,0.050936475,0.13121442,0.0016901909,0.19107778,0.035066932,83.2224,0.0,3171.1562,457.78867,0.014907784294337034,0.09619527583708987,0.46706200105836615,1.5363918280509097,0.0061776903,0.0,0.39482117,0.033725675,4.635917e-09,0.0,7.1525574e-07,4.5068692e-08,308.57343,303.1987,313.83987,2.340295,0.063957326,0.00022632226,0.15649603,0.05181192,0.13182174,0.0016950978,0.19377212,0.03551089,79.83195,0.0,3048.0938,439.17877,0.007575088122393936,0.11126200476428494,0.6205293926759623,1.5283902353130543,0.043684907,0.0,2.6350021,0.24331957,1.569589e-07,0.0,8.583069e-06,9.2586515e-07,307.83087,302.71008,311.23337,1.9139928,0.06666501,0.00028522793,0.16348244,0.052868735,0.13242404,0.0017043557,0.1890982,0.03564732,68.2117,0.0,2643.4375,375.82764,0.09788672253489494,0.3188954461365938,1.0694291833788157,1.8956661093852745,3484.8125,0,0,0
2020-06-21,0.2366185,0.0,3.8890839,0.58390856,8.106232e-07,0.0,1.50203705e-05,2.2239767e-06,307.22244,302.9186,311.97623,2.072473,0.06715651,0.0005515416,0.15914504,0.050434195,0.13179208,0.0016896921,0.19117971,0.035407722,93.51269,0.0,3484.8125,513.7763,0.357851704582572,0.3735489192768,0.6235056323348545,1.8807477167156321,0.092347465,0.0,1.9640923,0.25008976,2.1060308e-07,0.0,1.001358e-05,9.1524134e-07,308.06967,303.12753,311.46817,1.7283376,0.06388329,0.00032601863,0.15295269,0.05047638,0.13114749,0.0016901862,0.1894356,0.03488861,90.052895,0.0,3391.75,495.02893,0.12935532722622156,0.14273060945561156,0.4616260555922054,1.649524095309971,0.028885735,0.0,0.5774498,0.08641361,6.6889655e-08,0.0,2.3841858e-06,3.0694017e-07,308.34363,303.25037,312.5475,1.853665,0.064558454,0.00030257288,0.15375258,0.051507514,0.1315626,0.0016916223,0.19067173,0.035178006,86.64618,0.0,3285.6562,476.48862,0.04318555211648345,0.0940680512576364,0.4325257418095134,1.5650153028127534,0.008122127,0.0,0.5865097,0.03947931,9.801653e-08,0.0,2.2888184e-05,1.3453675e-06,308.60287,303.3655,313.38123,1.9890172,0.06302878,0.00023129256,0.15278612,0.050936475,0.13121442,0.0016901909,0.19107778,0.035066932,83.2224,0.0,3171.1562,457.78867,0.014907784294337034,0.09619527583708987,0.46706200105836615,1.5363918280509097,0.005800194,0.0,0.38433075,0.029991455,1.39077505e-08,0.0,2.3841858e-06,1.4204036e-07,308.56555,302.7027,312.0567,2.1336014,0.0671254,0.0002706043,0.16635615,0.054275975,0.13309692,0.0017013646,0.19228174,0.036220685,70.58223,0.0,2713.1875,388.38657,0.08049806114286184,0.24995671305805445,0.9050846109166741,1.7719387942797766,3568.0312,0,0,0
2020-06-22,0.12421475,0.0,2.0666122,0.3186135,3.8544337e-07,0.0,8.583069e-06,1.2038957e-06,308.01956,302.90506,312.39066,2.1607888,0.06681735,0.00057644275,0.15877132,0.05074542,0.13167016,0.0016830763,0.19200593,0.03539815,96.94587,0.0,3568.0312,532.26074,0.4531807228922844,0.4969742423854768,0.6623678607284091,2.00452272039729,0.2366185,0.0,3.8890839,0.58390856,8.106232e-07,0.0,1.50203705e-05,2.2239767e-06,307.22244,302.9186,311.97623,2.072473,0.06715651,0.0005515416,0.15914504,0.050434195,0.13179208,0.0016896921,0.19117971,0.035407722,93.51269,0.0,3484.8125,513.7763,0.357851704582572,0.3735489192768,0.6235056323348545,1.8807477167156321,0.092347465,0.0,1.9640923,0.25008976,2.1060308e-07,0.0,1.001358e-05,9.1524134e-07,308.06967,303.12753,311.46817,1.7283376,0.06388329,0.00032601863,0.15295269,0.05047638,0.13114749,0.0016901862,0.1894356,0.03488861,90.052895,0.0,3391.75,495.02893,0.12935532722622156,0.14273060945561156,0.4616260555922054,1.649524095309971,0.028885735,0.0,0.5774498,0.08641361,6.6889655e-08,0.0,2.3841858e-06,3.0694017e-07,308.34363,303.25037,312.5475,1.853665,0.064558454,0.00030257288,0.15375258,0.051507514,0.1315626,0.0016916223,0.19067173,0.035178006,86.64618,0.0,3285.6562,476.48862,0.04318555211648345,0.0940680512576364,0.4325257418095134,1.5650153028127534,0.0007894304,0.0,0.04386902,0.0039708833,1.9868216e-09,0.0,4.7683716e-07,2.8027566e-08,309.3808,302.8137,313.33215,2.476743,0.06747415,0.00027189296,0.16991276,0.055017807,0.13379124,0.0016975772,0.19703807,0.036811456,73.5538,0.0,2823.9062,404.71378,0.050274531764443964,0.1653936183429323,0.7723530209041201,1.7621795268951246,3660.6406,0,0,0
2020-06-23,0.048318174,0.0,1.2469292,0.15583526,1.2980567e-07,0.0,6.198883e-06,5.5620916e-07,308.51688,303.2991,312.16476,1.8165375,0.06488636,0.00036997985,0.15476859,0.0516131,0.13138966,0.0016918556,0.19691981,0.035299804,100.24645,0.0,3660.6406,550.00934,0.40915143117308617,0.5446844487451017,0.6669070859788917,2.0521680239344278,0.12421475,0.0,2.0666122,0.3186135,3.8544337e-07,0.0,8.583069e-06,1.2038957e-06,308.01956,302.90506,312.39066,2.1607888,0.06681735,0.00057644275,0.15877132,0.05074542,0.13167016,0.0016830763,0.19200593,0.03539815,96.94587,0.0,3568.0312,532.26074,0.4531807228922844,0.4969742423854768,0.6623678607284091,2.00452272039729,0.2366185,0.0,3.8890839,0.58390856,8.106232e-07,0.0,1.50203705e-05,2.2239767e-06,307.22244,302.9186,311.97623,2.072473,0.06715651,0.0005515416,0.15914504,0.050434195,0.13179208,0.0016896921,0.19117971,0.035407722,93.51269,0.0,3484.8125,513.7763,0.357851704582572,0.3735489192768,0.6235056323348545,1.8807477167156321,0.092347465,0.0,1.9640923,0.25008976,2.1060308e-07,0.0,1.001358e-05,9.1524134e-07,308.06967,303.12753,311.46817,1.7283376,0.06388329,0.00032601863,0.15295269,0.05047638,0.13114749,0.0016901862,0.1894356,0.03488861,90.052895,0.0,3391.75,495.02893,0.12935532722622156,0.14273060945561156,0.4616260555922054,1.649524095309971,0.0006079674,0.0,0.02336502,0.0028346058,0.0,0.0,0.0,0.0,309.4443,303.07785,313.96423,2.5415773,0.065108605,0.0002460722,0.16164719,0.05313974,0.13265958,0.0016970745,0.19618751,0.03608132,76.627205,0.0,2930.5,421.58624,0.007197591883596033,0.12222263723379001,0.7295979461050592,1.5227542849479505,3773.3906,0,0,0
2020-06-24,0.054827,0.0,2.4204254,0.2529613,1.6159481e-07,0.0,9.059906e-06,9.047892e-07,308.4647,303.59396,312.30157,1.752735,0.065927066,0.00029315983,0.162592,0.053184133,0.13175756,0.0016867057,0.20421593,0.035713807,103.47928,0.0,3773.3906,567.536,0.22735992819070816,0.5933337593451142,0.7045957641093992,2.1068850874235068,0.048318174,0.0,1.2469292,0.15583526,1.2980567e-07,0.0,6.198883e-06,5.5620916e-07,308.51688,303.2991,312.16476,1.8165375,0.06488636,0.00036997985,0.15476859,0.0516131,0.13138966,0.0016918556,0.19691981,0.035299804,100.24645,0.0,3660.6406,550.00934,0.40915143117308617,0.5446844487451017,0.6669070859788917,2.0521680239344278,0.12421475,0.0,2.0666122,0.3186135,3.8544337e-07,0.0,8.583069e-06,1.2038957e-06,308.01956,302.90506,312.39066,2.1607888,0.06681735,0.00057644275,0.15877132,0.05074542,0.13167016,0.0016830763,0.19200593,0.03539815,96.94587,0.0,3568.0312,532.26074,0.4531807228922844,0.4969742423854768,0.6623678607284091,2.00452272039729,0.2366185,0.0,3.8890839,0.58390856,8.106232e-07,0.0,1.50203705e-05,2.2239767e-06,307.22244,302.9186,311.97623,2.072473,0.06715651,0.0005515416,0.15914504,0.050434195,0.13179208,0.0016896921,0.19117971,0.035407722,93.51269,0.0,3484.8125,513.7763,0.357851704582572,0.3735489192768,0.6235056323348545,1.8807477167156321,0.0061776903,0.0,0.39482117,0.033725675,4.635917e-09,0.0,7.1525574e-07,4.5068692e-08,308.57343,303.1987,313.83987,2.340295,0.063957326,0.00022632226,0.15649603,0.05181192,0.13182174,0.0016950978,0.19377212,0.03551089,79.83195,0.0,3048.0938,439.17877,0.007575088122393936,0.11126200476428494,0.6205293926759623,1.5283902353130543,3915.125,0,0,0
2020-06-25,0.06284846,0.0,1.8620491,0.18867478,1.09805e-06,0.0,9.918213e-05,8.021073e-06,308.33548,303.6185,312.26163,1.9396489,0.06801622,0.00027015805,0.16918303,0.05385925,0.1319318,0.0016840432,0.20525919,0.0359609,106.930214,0.0,3915.125,586.4937,0.16599363833665848,0.6480600964277983,0.7442553722648881,2.169717656506691,0.054827,0.0,2.4204254,0.2529613,1.6159481e-07,0.0,9.059906e-06,9.047892e-07,308.4647,303.59396,312.30157,1.752735,0.065927066,0.00029315983,0.162592,0.053184133,0.13175756,0.0016867057,0.20421593,0.035713807,103.47928,0.0,3773.3906,567.536,0.22735992819070816,0.5933337593451142,0.7045957641093992,2.1068850874235068,0.048318174,0.0,1.2469292,0.15583526,1.2980567e-07,0.0,6.198883e-06,5.5620916e-07,308.51688,303.2991,312.16476,1.8165375,0.06488636,0.00036997985,0.15476859,0.0516131,0.13138966,0.0016918556,0.19691981,0.035299804,100.24645,0.0,3660.6406,550.00934,0.40915143117308617,0.5446844487451017,0.6669070859788917,2.0521680239344278,0.12421475,0.0,2.0666122,0.3186135,3.8544337e-07,0.0,8.583069e-06,1.2038957e-06,308.01956,302.90506,312.39066,2.1607888,0.06681735,0.00057644275,0.15877132,0.05074542,0.13167016,0.0016830763,0.19200593,0.03539815,96.94587,0.0,3568.0312,532.26074,0.4531807228922844,0.4969742423854768,0.6623678607284091,2.00452272039729,0.008122127,0.0,0.5865097,0.03947931,9.801653e-08,0.0,2.2888184e-05,1.3453675e-06,308.60287,303.3655,313.38123,1.9890172,0.06302878,0.00023129256,0.15278612,0.050936475,0.13121442,0.0016901909,0.19107778,0.035066932,83.2224,0.0,3171.1562,457.78867,0.014907784294337034,0.09619527583708987,0.46706200105836615,1.5363918280509097,4111.6562,0,0,0
